"ID","liveness","loudness","danceability","song_duration_ms","time_signature","audio_valence","energy","tempo","acousticness","speechiness","key","instrumentalness","audio_mode","song_popularity"
5628,0.101,-7.272,NA,283735,4,NA,0.805,NA,0.00105,0.127,11,NA,NA,15
5629,0.32,NA,0.429,191826,4,0.832,0.867,NA,0.214,NA,NA,0.0569,1,37
5630,0.147,-19.696,NA,NA,4,NA,NA,204.085,0.818,NA,0,0.824,NA,47
5631,NA,-6.031,0.518,229893,4,0.302,NA,140.137,0.00417,0.0815,NA,0.00768,0,62
5632,NA,-6.477,0.705,264853,4,0.377,0.784,160.035,0.0133,0.271,2,0,NA,78
5633,0.226,-3.133,0.452,NA,4,0.6,0.928,129.188,NA,NA,2,0.000637,1,71
5634,0.0383,-3.68,NA,NA,4,NA,NA,167.046,0.00394,0.0309,8,1.54e-05,1,71
5635,NA,NA,0.516,126960,NA,NA,0.809,75.099,0.787,0.0545,0,0.000331,NA,13
5636,0.829,-16.259,NA,225440,4,0.286,0.472,143.517,0.109,0.0399,NA,0.000945,NA,1
5637,NA,NA,0.529,166373,NA,0.596,NA,140.127,0.114,0.0508,1,0,0,74
5638,0.116,-6.361,0.522,319560,4,0.43,NA,NA,NA,0.0259,NA,0,1,4
5639,0.297,NA,0.426,242306,4,0.535,0.768,148.108,0.0489,0.0315,0,0.0554,NA,55
5640,0.206,NA,0.783,267604,4,0.581,0.546,108.017,0.0039,NA,5,NA,0,60
5641,NA,NA,0.761,254773,4,0.519,0.821,NA,NA,0.0695,NA,5.73e-06,NA,39
5642,NA,NA,NA,358426,4,NA,0.889,171.121,0.0415,0.0442,9,0,1,32
5643,NA,-4.196,0.672,202000,NA,NA,0.877,94.964,0.0264,0.0342,9,NA,NA,39
5644,0.0901,NA,NA,212586,4,NA,0.738,102.669,0.0355,0.0444,0,5.47e-05,NA,41
5645,0.102,NA,0.649,278706,4,NA,NA,90.009,0.000319,NA,10,1.19e-05,0,74
5646,0.117,NA,0.916,246081,NA,0.916,0.546,95.007,0.0329,0.0495,NA,NA,NA,50
5647,NA,-4.644,0.639,224769,NA,NA,0.973,130.046,NA,0.107,10,NA,0,59
5648,0.191,-7.458,0.515,209273,4,0.284,0.479,88.964,NA,0.0261,NA,0.00598,NA,87
5649,0.507,-3.282,NA,NA,4,0.387,NA,124.969,0.00264,0.0549,5,1.02e-06,0,77
5650,0.105,NA,0.855,NA,4,0.64,0.587,NA,NA,0.0336,8,NA,1,78
5651,0.177,-12.621,0.299,318813,4,0.434,NA,139.539,NA,NA,0,0.000138,NA,72
5652,0.257,-7.825,NA,295480,4,NA,NA,81.527,0.17,NA,6,4.27e-06,1,65
5653,0.207,-5.777,0.738,172133,NA,0.685,0.718,125.047,0.163,0.0414,1,0,0,70
5654,0.263,-5.985,0.691,187026,4,NA,0.716,NA,0.0085,0.0351,7,9.06e-06,1,93
5655,NA,-6.744,NA,NA,5,0.348,0.573,141.18,0.0388,NA,NA,NA,NA,71
5656,0.0699,-13.092,NA,160784,4,0.54,NA,NA,0.608,0.0374,6,0.00267,0,42
5657,0.0808,-4.927,NA,197986,NA,0.925,0.75,118.015,0.0021,0.0413,11,NA,NA,75
5658,0.26,-4.001,0.453,296200,4,0.473,NA,137.575,0.361,0.115,NA,0.000569,1,75
5659,0.109,-10.58,NA,232773,4,0.617,NA,92.872,0.117,NA,10,0.0742,0,26
5660,NA,-3.824,NA,193280,4,0.716,0.807,124.944,0.113,0.0369,11,0.0169,0,12
5661,0.11,NA,NA,163404,4,NA,0.495,140.885,0.125,0.0772,9,NA,0,73
5662,NA,-4.822,0.682,247603,3,NA,0.934,NA,0.0619,0.0741,NA,0.926,1,35
5663,0.241,-8.578,0.796,NA,4,0.185,NA,NA,NA,0.0934,8,NA,1,22
5664,0.0704,-1.6,0.549,NA,NA,0.733,0.939,104.991,0.0439,0.0421,NA,8.91e-06,NA,26
5665,0.11,-4.962,NA,215613,NA,0.249,0.828,169.946,0.0121,0.0497,11,0.255,0,48
5666,0.0536,NA,0.447,223653,NA,0.846,NA,166.484,NA,0.125,NA,NA,0,50
5667,0.139,-6.259,0.941,NA,4,0.198,0.671,140.048,0.00445,NA,8,NA,1,70
5668,0.089,-16.809,0.649,278040,4,0.264,0.144,119.193,NA,0.0522,NA,2.42e-06,1,52
5669,NA,-4.591,NA,188160,4,0.156,NA,NA,0.0244,0.133,NA,NA,0,55
5670,0.121,-5.442,0.599,168656,4,0.395,0.887,89.992,0.000562,0.065,6,0.00499,0,53
5671,0.117,-7.813,0.392,245186,NA,0.288,0.423,NA,0.27,NA,7,0,1,71
5672,NA,NA,0.568,NA,4,0.337,0.907,112.037,0.00115,NA,NA,0,0,39
5673,0.374,-3.814,0.944,NA,3,0.836,NA,120.056,0.316,NA,2,0,0,64
5674,0.0894,-12.252,0.546,NA,4,0.363,NA,169.96,NA,0.138,7,0.931,1,51
5675,0.1,-5.82,0.381,247842,NA,0.162,0.481,123.09,0.0509,NA,NA,0,1,71
5676,NA,NA,0.648,219200,4,NA,0.785,160.02,NA,0.165,7,0,1,73
5677,NA,NA,NA,196160,4,0.872,0.832,107.661,0.236,0.0406,NA,1.12e-05,0,76
5678,NA,-5.708,0.545,233933,NA,NA,0.865,99.01,0.00664,0.0286,11,1.12e-05,0,79
5679,NA,-6.271,0.81,NA,4,NA,NA,99.981,0.126,0.0653,NA,0,1,63
5680,0.327,-6.252,0.78,206866,4,0.679,NA,131.085,0.106,0.122,5,1.66e-05,1,29
5681,0.0801,NA,NA,216266,4,0.824,0.401,135.994,NA,NA,NA,0.000159,NA,71
5682,0.0969,-6.78,NA,184868,4,0.826,0.813,121.801,0.00549,NA,0,0.00207,1,52
5683,NA,-6.505,NA,NA,NA,0.323,0.586,NA,NA,0.0654,4,0,NA,72
5684,0.192,NA,NA,NA,4,0.457,0.747,NA,0.000735,0.0328,0,0.000356,NA,7
5685,0.159,-3.682,0.696,222733,4,0.772,0.875,NA,0.134,0.0649,0,0,NA,59
5686,0.49,-5.713,0.736,160893,NA,NA,NA,92.956,0.0696,0.152,NA,0,NA,59
5687,0.0661,-6.308,NA,203076,NA,NA,NA,129.948,NA,0.038,NA,1.86e-05,1,50
5688,NA,-5.218,0.754,214666,4,NA,0.759,NA,NA,0.302,NA,0.000114,NA,78
5689,0.0975,NA,0.862,216081,4,0.562,0.673,138.054,0.272,0.371,7,0,NA,55
5690,0.0621,-4.365,NA,228533,4,0.616,0.961,171.411,0.013,NA,8,0.0259,NA,47
5691,0.084,-7.65,0.511,200379,4,0.169,NA,NA,NA,NA,4,NA,0,84
5692,0.195,-9.129,0.918,NA,NA,0.756,0.419,96.036,0.0146,0.104,NA,4.67e-06,0,68
5693,0.0796,-5.403,0.821,242560,4,0.732,0.565,119.975,0.0419,NA,NA,NA,0,55
5694,0.189,-3.69,0.487,270714,NA,0.0564,0.789,150.007,0.00947,0.044,8,4.05e-06,1,91
5695,0.119,-7.34,0.645,232453,4,0.666,0.792,NA,NA,0.036,4,0.0121,0,76
5696,NA,NA,NA,194931,4,NA,0.654,NA,NA,NA,NA,0.00487,1,61
5697,0.184,NA,0.491,220452,4,0.389,0.389,130.201,0.659,0.0282,3,0,NA,33
5698,NA,-6.417,0.838,NA,NA,0.386,0.625,113.967,0.153,0.0539,10,NA,0,64
5699,0.318,-7.653,0.83,143648,4,0.499,NA,82.009,NA,0.291,0,0,NA,39
5700,0.0967,NA,0.653,NA,NA,0.816,0.816,NA,0.228,0.167,2,0,1,84
5701,0.0295,NA,0.774,183800,NA,0.97,0.559,132.908,0.599,NA,7,NA,1,40
5702,0.546,-4.251,0.685,205280,4,NA,0.803,107.005,NA,0.156,2,0,1,75
5703,0.181,-6.187,0.743,172933,4,0.438,0.529,NA,NA,NA,7,0,NA,69
5704,NA,-11.361,NA,240341,NA,NA,0.466,192.08,NA,NA,9,0.000264,NA,82
5705,NA,-6.313,0.716,NA,4,0.276,0.729,NA,0.0991,0.117,5,NA,1,81
5706,NA,-6.381,0.494,274693,4,0.1,0.637,147.924,0.669,0.0333,5,0,1,74
5707,NA,NA,0.854,237866,4,NA,0.778,NA,0.09,NA,1,NA,1,35
5708,0.311,-5.758,NA,214084,4,NA,0.604,NA,NA,0.0356,7,5.58e-06,1,53
5709,0.3,NA,NA,187093,NA,0.239,NA,NA,0.00209,0.0579,NA,0.314,NA,7
5710,0.102,NA,0.387,300706,3,0.0632,NA,153.426,0.464,NA,7,0.00527,NA,72
5711,NA,-4.733,0.672,201287,4,0.754,0.735,115.741,0.286,0.0457,5,0,NA,93
5712,0.144,NA,0.547,261933,4,NA,NA,137.148,0.015,0.0369,4,NA,0,72
5713,0.348,-6.539,NA,158626,4,0.728,NA,NA,0.151,0.0415,4,0,NA,53
5714,0.0319,-4.973,0.7,203333,4,NA,0.695,122.028,0.00629,0.0897,7,0,1,75
5715,NA,NA,0.791,NA,4,0.592,0.862,123.994,0.037,0.11,9,2.19e-05,NA,93
5716,0.0685,-4.624,0.556,NA,4,0.115,NA,135.025,0.00174,NA,2,0.116,NA,34
5717,NA,-6.362,0.572,215733,4,NA,0.385,95.799,NA,NA,7,0,1,87
5718,NA,-10.423,0.505,NA,4,0.34,NA,NA,0.885,0.03,5,0.00359,1,58
5719,0.121,NA,0.663,183720,4,NA,0.387,124.671,NA,0.03,NA,NA,1,43
5720,NA,NA,0.565,210000,4,0.171,0.603,NA,NA,NA,9,4.02e-05,1,66
5721,0.144,-7.377,0.545,244333,4,0.536,0.582,147.082,NA,0.0368,8,0,1,71
5722,0.0999,-9.73,0.684,68634,4,0.79,NA,83.962,0.896,NA,8,0.944,NA,10
5723,NA,NA,0.542,NA,NA,0.785,0.828,NA,0.00175,0.0536,NA,0.0136,0,62
5724,0.07,-3.915,NA,327386,4,0.527,0.815,107.271,0.0479,0.177,11,0.0981,NA,54
5725,0.079,-5.448,0.48,NA,NA,0.467,NA,169.949,0.117,0.0451,NA,NA,1,54
5726,NA,-5.787,0.413,429760,4,0.44,0.725,NA,0.369,NA,3,NA,0,71
5727,NA,NA,0.786,NA,4,0.841,NA,85.02,NA,0.0865,1,NA,NA,38
5728,NA,-13.71,0.9,147513,4,0.189,0.179,100.038,NA,NA,1,0.216,1,43
5729,0.0658,-11.915,0.582,129000,NA,0.0392,0.223,NA,NA,0.0688,NA,0.954,0,51
5730,0.401,-4.569,0.611,219266,NA,0.736,NA,113.962,0.0246,NA,5,0.00182,1,48
5731,0.248,NA,NA,203733,4,NA,NA,113.587,0.288,0.0436,NA,NA,0,59
5732,0.17,-12.464,NA,190573,4,0.906,0.915,154.149,0.00404,0.0367,4,0.848,NA,6
5733,NA,-4.464,0.621,138311,4,NA,NA,172.102,0.115,0.0884,4,1.32e-05,1,16
5734,NA,-7.358,0.82,235000,NA,0.568,0.659,NA,NA,0.228,NA,1.08e-05,NA,51
5735,NA,-5.971,0.798,269106,4,0.668,0.867,109.04,0.101,0.12,1,0,0,82
5736,0.0641,-10.364,0.681,NA,4,NA,NA,117.884,0.605,NA,3,0,1,58
5737,NA,-5.144,NA,204664,4,NA,0.578,143.01,0.00381,0.0485,4,0,0,92
5738,NA,-5.025,NA,210090,4,0.544,NA,NA,NA,0.0622,5,NA,0,84
5739,0.372,-2.571,0.53,NA,4,0.823,NA,122.807,NA,NA,NA,4.84e-06,NA,37
5740,0.0862,NA,NA,263306,4,0.962,NA,162.241,NA,0.039,11,0.00585,NA,63
5741,0.107,-12.387,NA,50508,4,0.632,0.175,80.965,0.87,0.0717,7,0.902,1,58
5742,0.494,NA,0.519,169714,4,0.177,NA,NA,0.00203,0.0859,1,0.91,1,39
5743,NA,NA,0.663,235746,4,0.738,0.696,NA,NA,0.103,9,3.77e-05,0,89
5744,0.209,NA,NA,NA,4,NA,0.421,NA,0.715,NA,8,0.899,1,61
5745,0.385,-10.091,0.55,NA,4,0.83,NA,NA,NA,0.0409,8,NA,NA,35
5746,0.0692,-6.964,0.526,208680,NA,0.421,0.749,99.982,NA,0.0283,NA,NA,NA,79
5747,0.111,NA,0.415,210586,4,0.323,0.517,98.021,NA,NA,1,5.26e-05,NA,47
5748,NA,NA,NA,144266,NA,0.834,NA,NA,0.23,0.0739,9,0.000168,1,15
5749,0.103,-9.337,0.495,353226,NA,NA,0.491,NA,NA,NA,6,0.39,0,47
5750,NA,-6.439,0.558,227040,4,0.942,0.867,163.213,0.0902,0.0449,7,0,1,40
5751,NA,-3.183,NA,233712,4,NA,NA,95.977,NA,0.0802,1,NA,0,89
5752,0.887,-11.445,0.513,230160,4,0.655,0.399,NA,0.706,0.0367,0,NA,0,16
5753,0.593,-5.043,0.611,NA,NA,0.9,NA,122,0.00966,0.0921,9,0.000125,1,44
5754,NA,NA,NA,193960,NA,0.636,0.484,NA,0.712,0.0309,NA,0.124,1,23
5755,NA,NA,0.299,318813,4,0.434,NA,NA,0.0748,NA,NA,0.000138,1,72
5756,NA,NA,0.757,NA,NA,0.914,NA,132.064,0.0716,0.282,NA,0,0,89
5757,0.134,NA,0.196,NA,NA,0.0395,0.0443,89.772,NA,0.0415,2,0.915,NA,58
5758,0.0824,NA,0.836,217946,4,0.51,0.544,NA,NA,0.0943,7,NA,1,89
5759,0.179,-3.154,0.577,188251,NA,0.424,0.781,NA,NA,0.0315,5,0,NA,20
5760,NA,-7.991,0.836,NA,4,0.251,0.465,160.051,0.128,0.0543,NA,NA,0,35
5761,0.097,NA,0.628,257373,NA,0.503,NA,110.377,0.12,0.0293,2,NA,1,68
5762,0.0635,-10.635,0.852,167466,4,NA,NA,117.85,0.697,0.0711,9,2.12e-05,NA,43
5763,0.114,-10.572,0.657,232533,4,NA,0.291,NA,NA,NA,NA,0,1,79
5764,0.0542,-8.215,0.8,169466,NA,0.515,NA,NA,0.0556,0.092,0,NA,1,56
5765,NA,NA,NA,215838,4,0.179,0.702,126.94,0.0854,0.268,1,NA,NA,76
5766,NA,-12.189,0.9,174335,NA,0.488,NA,99.964,0.371,0.435,1,0,0,75
5767,0.128,-8.573,NA,195253,NA,0.773,NA,122.851,0.71,0.0855,7,5.2e-05,1,34
5768,NA,-5.001,NA,132232,4,NA,0.708,NA,0.24,0.0421,1,0,0,56
5769,NA,-0.804,NA,222706,4,0.37,NA,NA,NA,0.239,4,0,0,68
5770,0.0766,NA,0.901,193466,NA,0.795,0.72,90.059,0.262,0.36,11,0,0,19
5771,0.0942,-6.608,0.901,NA,4,0.88,0.666,125.187,0.0788,0.0357,0,2.1e-06,1,46
5772,0.229,-9.432,NA,217053,NA,0.117,0.468,150.048,NA,0.0372,4,0.0145,0,53
5773,0.111,-6.83,0.679,188280,4,NA,0.63,NA,0.758,0.158,2,7.06e-05,1,68
5774,0.103,NA,0.735,232906,4,0.555,0.747,123.025,0.0741,0.0837,10,0,NA,69
5775,NA,NA,0.641,147875,NA,0.0608,0.329,NA,0.809,0.0625,4,NA,1,25
5776,0.571,NA,0.585,NA,4,0.298,0.975,NA,0.00405,NA,4,NA,1,55
5777,0.108,NA,0.456,235906,NA,NA,0.154,79.211,0.924,0.0327,10,NA,1,59
5778,0.302,-5.057,0.503,NA,4,NA,0.823,150.032,0.000231,0.0641,4,NA,1,37
5779,0.0921,-7.032,0.511,160906,4,NA,NA,NA,0.181,0.042,4,0,1,72
5780,0.111,-11.173,0.744,206546,NA,0.682,NA,123.933,0.79,0.0383,NA,0.0135,1,11
5781,NA,NA,0.849,210298,4,NA,0.487,95.984,0.268,NA,NA,0,1,48
5782,NA,-3.399,0.823,186315,4,NA,NA,152.024,0.175,0.103,11,0,0,79
5783,NA,-8.152,0.812,256093,NA,0.584,0.407,NA,0.0338,0.0433,9,NA,NA,55
5784,NA,NA,0.624,183666,4,0.681,0.257,85.617,0.93,0.0444,5,7.56e-05,NA,54
5785,0.107,-5.906,NA,238053,4,NA,0.594,178.929,0.241,0.216,7,0,NA,59
5786,NA,NA,0.726,208293,4,0.624,NA,129.013,0.424,0.0423,2,NA,1,57
5787,0.18,-5.378,0.755,185346,4,0.722,NA,90.062,NA,0.0605,NA,0.0212,1,57
5788,0.0402,-8.021,NA,197009,4,0.23,NA,188.002,NA,NA,NA,0,NA,50
5789,NA,NA,0.387,200000,NA,NA,0.0454,117.278,0.961,0.049,3,0.93,1,59
5790,0.103,-11.247,NA,234560,4,NA,0.227,123.548,NA,NA,8,4.29e-05,1,62
5791,NA,-2.062,0.557,233600,NA,0.228,0.703,NA,0.203,0.0277,8,NA,0,58
5792,NA,NA,0.309,NA,4,0.725,0.875,143.526,NA,0.0488,NA,0.00168,1,71
5793,0.137,-4.88,NA,318000,4,0.685,0.817,NA,NA,NA,NA,NA,NA,44
5794,0.346,-3.476,0.64,159462,4,0.213,0.896,127.858,0.0757,0.0778,NA,0.000149,0,63
5795,NA,-5.123,0.766,232274,4,NA,0.839,124.992,0.0049,NA,NA,0.0108,1,50
5796,0.0435,NA,0.302,213533,3,0.161,NA,NA,1.27e-05,0.0739,0,0.000761,NA,41
5797,NA,NA,0.917,137377,4,0.591,NA,139.996,NA,0.0741,NA,0.0117,1,43
5798,0.136,NA,NA,NA,NA,NA,0.921,NA,0.15,0.0903,5,NA,0,55
5799,0.229,-9.997,0.504,131160,4,NA,0.315,102.516,0.905,0.0354,4,0,1,53
5800,NA,NA,0.711,225573,4,NA,0.746,96.024,NA,NA,1,0,1,65
5801,0.952,NA,0.46,166092,NA,0.726,0.955,160.073,NA,0.0487,NA,NA,1,42
5802,0.0848,NA,NA,304906,4,0.49,0.619,124.059,0.000787,0.0478,4,NA,0,45
5803,0.0576,-11.173,0.819,172000,NA,0.805,0.457,NA,0.761,0.0409,2,NA,1,31
5804,0.103,-9.643,NA,266277,NA,0.0609,0.479,136.827,0.416,0.031,NA,0.579,1,50
5805,0.102,NA,0.571,159986,4,0.749,0.871,119.852,NA,0.0621,7,NA,1,49
5806,NA,-8.454,0.387,300706,3,0.0632,NA,153.426,0.464,0.0318,7,0.00527,0,72
5807,0.237,-21.529,0.199,NA,NA,0.063,0.119,110.848,0.463,0.0388,0,0.894,1,52
5808,NA,-9.283,0.49,195133,4,0.966,NA,162.105,0.0922,0.0512,4,0,1,31
5809,0.0864,-5.666,0.793,235746,NA,0.4,NA,114.014,0.057,0.0338,4,0.000836,NA,43
5810,NA,-6.6,NA,341000,4,NA,NA,60.042,NA,0.0254,4,NA,0,10
5811,0.373,-4.057,NA,NA,4,NA,NA,127.878,0.0399,0.0352,3,0,1,40
5812,0.407,-5.96,0.708,159786,NA,0.653,0.721,160.061,0.171,0.231,11,NA,0,62
5813,0.0893,-4.863,NA,211363,4,0.516,0.506,100.002,NA,0.0325,8,0,1,77
5814,0.0886,-6.476,0.573,NA,4,NA,0.34,NA,0.439,0.0301,7,NA,1,85
5815,0.231,NA,0.531,178000,NA,0.814,0.909,97.546,NA,0.034,11,0,1,74
5816,0.111,-7.278,0.729,146070,4,NA,0.32,92,NA,0.0338,11,0.905,0,51
5817,NA,-3.533,0.767,238657,4,NA,0.625,144.927,0.158,0.24,5,0,NA,69
5818,0.121,-7.097,0.549,NA,4,0.368,0.651,NA,0.583,NA,NA,0,1,68
5819,0.102,-4.986,0.404,198553,4,0.211,0.926,85.96,0.0978,NA,4,0,0,62
5820,0.122,-4.512,0.553,293576,4,0.447,0.86,173.998,NA,0.0465,1,NA,0,38
5821,0.0872,-24.144,NA,NA,4,NA,0.0499,NA,0.991,NA,NA,0.933,NA,19
5822,0.103,-9.922,0.638,95524,4,NA,0.232,NA,0.535,0.0392,1,NA,NA,56
5823,0.202,-5.876,NA,171693,4,0.359,NA,99.974,0.0871,0.0736,7,NA,NA,62
5824,0.236,-7.572,NA,225933,NA,NA,0.593,85.482,0.25,0.0555,11,0,1,60
5825,0.375,NA,NA,220960,NA,NA,0.689,90.288,NA,0.343,1,1.98e-06,NA,61
5826,NA,-5.529,0.809,NA,NA,NA,NA,96.005,NA,0.197,0,6.69e-06,1,53
5827,NA,NA,NA,342857,4,NA,NA,119.002,0.00252,0.107,9,NA,NA,60
5828,0.164,NA,0.401,NA,NA,0.236,0.507,NA,0.549,NA,2,NA,1,70
5829,NA,NA,0.746,125706,4,NA,0.702,NA,NA,0.0766,NA,0.0398,1,57
5830,NA,-6.879,NA,152000,4,0.309,0.451,87.686,0.71,0.311,11,0.798,NA,24
5831,0.11,-3.82,0.49,301714,4,0.203,0.564,80.337,0.0725,0.0299,NA,0,NA,41
5832,0.183,NA,0.741,198948,4,0.447,0.555,119.971,NA,0.044,NA,0.000172,NA,47
5833,NA,-5.293,0.426,NA,4,NA,0.584,193.437,0.0383,0.296,1,0,1,72
5834,0.114,-8.159,0.46,247275,4,NA,0.32,NA,NA,0.0336,7,0,1,47
5835,0.543,-13.287,0.506,294360,4,0.338,0.848,144.993,0.00232,0.0315,9,NA,0,53
5836,0.0662,NA,NA,193200,4,0.607,0.48,95.846,0.0094,0.117,11,NA,NA,75
5837,0.0964,-4.773,0.826,151400,4,NA,0.815,NA,0.222,NA,9,6.96e-05,1,81
5838,0.0994,-7.53,0.794,102170,NA,0.469,NA,80.041,0.00949,0.266,6,0,1,54
5839,NA,-11.809,0.471,NA,NA,0.103,0.365,88.011,0.778,NA,0,0.294,1,60
5840,NA,-5.517,0.757,384613,4,NA,0.737,NA,0.0137,0.0474,9,0,1,56
5841,0.093,NA,0.827,177973,4,NA,NA,NA,0.366,0.0621,8,1.25e-05,1,72
5842,0.152,-6.062,0.517,183591,4,0.388,0.736,NA,0.272,0.0774,6,0,1,28
5843,0.136,-5.843,0.68,NA,4,0.374,0.563,NA,NA,0.0454,NA,NA,NA,95
5844,NA,NA,0.726,NA,NA,0.449,0.899,124.031,0.186,0.134,NA,0.00101,1,65
5845,0.0279,-5.839,0.698,172333,3,NA,0.94,127.831,0.00357,0.0537,NA,0.365,1,4
5846,0.123,-6.973,0.783,NA,4,NA,NA,127.981,0.00357,0.071,6,NA,0,35
5847,NA,NA,NA,NA,4,NA,NA,144.04,0.0145,0.0549,1,8.74e-06,NA,73
5848,0.0719,-4.921,0.643,270333,4,NA,NA,95.988,0.0298,0.0228,NA,0,1,75
5849,0.157,NA,0.667,206471,5,NA,0.879,119.746,NA,0.359,8,NA,1,61
5850,NA,-6.067,NA,207546,NA,0.434,0.666,NA,0.0187,0.027,11,0.692,1,32
5851,NA,NA,0.723,NA,4,NA,0.875,122.979,0.00193,0.0748,NA,3.7e-05,0,61
5852,0.331,NA,0.53,177200,4,NA,0.904,121.962,0.0648,0.0486,0,0,1,48
5853,0.456,-5.831,0.354,177658,4,0.362,0.91,154.99,0.000414,0.043,NA,0.205,NA,35
5854,0.198,NA,0.908,264000,4,0.713,0.805,95.047,0.00997,0.282,6,0,1,51
5855,NA,-9.915,0.657,NA,4,NA,NA,96.03,NA,NA,5,5.65e-06,1,52
5856,NA,NA,0.386,425653,NA,0.532,NA,NA,NA,0.0261,NA,NA,NA,77
5857,NA,-5.542,0.36,NA,4,NA,0.851,79.39,0.252,0.0838,8,3.77e-06,1,27
5858,NA,NA,0.844,199080,4,0.965,NA,145.065,0.00966,0.0392,7,NA,NA,69
5859,0.116,-3.975,NA,NA,4,0.38,NA,173.929,0.00893,NA,8,0,NA,50
5860,0.0843,-7.406,0.378,274693,5,NA,0.505,142.815,0.1,0.044,0,NA,NA,14
5861,0.0959,-13.099,NA,218733,NA,0.168,0.452,175.088,NA,NA,NA,0.00026,1,73
5862,NA,-7.374,NA,182900,4,0.239,0.679,117.867,0.0375,NA,1,0,1,74
5863,0.26,NA,0.531,194760,4,0.438,NA,164.127,0.253,0.0571,5,NA,NA,60
5864,0.0772,NA,0.679,148292,4,0.566,0.839,123.041,NA,0.0303,0,0.00173,NA,61
5865,NA,-13.372,0.372,NA,5,NA,NA,113.23,0.94,0.0373,5,NA,0,25
5866,0.0624,NA,0.488,314146,4,NA,NA,NA,0.0551,NA,10,0.0896,0,41
5867,0.154,NA,0.439,418000,4,0.197,0.512,NA,0.348,0.0515,8,0,1,56
5868,NA,NA,NA,NA,4,0.667,NA,NA,0.352,0.107,4,0,0,87
5869,0.315,NA,NA,NA,4,NA,0.595,87.992,NA,NA,6,1.3e-05,NA,58
5870,NA,-6.331,NA,NA,4,0.339,0.886,80.595,0.168,0.439,1,0,1,50
5871,0.217,-2.744,NA,156800,NA,0.884,NA,150.016,0.00778,0.291,11,3.63e-05,1,78
5872,0.632,-10.4,0.834,205162,4,0.319,NA,105.86,0.235,0.193,7,0.00968,1,67
5873,0.139,-11.926,0.575,243866,4,0.284,NA,149.509,NA,NA,9,NA,0,42
5874,NA,NA,0.564,NA,4,0.839,0.496,NA,0.743,0.0422,NA,0.00812,0,21
5875,NA,NA,0.62,259057,4,NA,0.892,NA,0.638,NA,7,0,1,0
5876,0.105,-4.722,0.638,180000,4,0.249,0.717,NA,0.346,0.0337,2,0,1,94
5877,0.226,-3.133,0.452,153600,4,NA,0.928,129.188,0.000706,0.079,2,NA,1,11
5878,0.0759,NA,0.874,214159,4,NA,0.727,98.97,0.09,0.0777,NA,5.83e-06,NA,76
5879,0.0457,-6.985,NA,235613,4,0.662,0.526,94.992,0.0619,0.293,6,0,0,73
5880,NA,-5.561,0.562,188969,NA,0.439,0.597,99.712,0.0832,0.201,6,0,NA,55
5881,NA,-5.987,0.507,198773,4,0.566,0.847,98.096,0.0751,0.0411,1,0.237,0,62
5882,0.0955,-18.689,0.861,127934,4,NA,0.296,NA,NA,0.156,9,0.597,1,50
5883,0.349,-2.82,NA,233586,4,0.294,0.979,178.126,0.0016,NA,10,0.00192,1,50
5884,0.77,NA,0.546,145693,NA,0.488,0.568,112.584,0.146,0.0285,11,0,0,58
5885,0.173,-8.237,0.624,NA,NA,NA,NA,NA,0.284,0.24,1,NA,1,72
5886,0.122,-9.326,NA,NA,NA,0.89,0.615,140.04,NA,0.326,6,0,0,71
5887,NA,NA,0.686,227476,NA,0.63,0.807,NA,0.0481,NA,1,0,NA,90
5888,0.632,NA,NA,275533,NA,NA,0.544,NA,0.201,0.0442,6,0.000139,NA,71
5889,NA,-5.233,0.716,NA,4,NA,0.812,133.047,0.31,0.344,7,NA,NA,74
5890,NA,NA,NA,91794,4,0.21,0.483,132.999,0.00455,0.0462,5,NA,0,36
5891,0.117,-4.461,NA,206813,4,0.195,0.588,143.971,0.0971,0.0721,1,NA,NA,80
5892,NA,NA,NA,223080,4,0.562,0.524,NA,0.0415,0.103,6,3.16e-06,NA,75
5893,NA,-2.582,0.338,198718,4,NA,0.963,NA,0.0198,0.162,0,NA,1,50
5894,0.141,NA,0.821,280173,4,NA,0.469,NA,NA,0.0473,8,0,1,68
5895,0.0821,-8.269,0.765,207864,4,0.152,NA,144.026,0.254,NA,NA,0.00373,NA,53
5896,0.0759,-7.689,NA,214159,4,0.427,0.727,98.97,NA,0.0777,8,5.83e-06,1,76
5897,0.116,-3.383,0.851,298773,4,0.844,0.849,120.014,0.497,0.0828,1,2.05e-06,0,70
5898,0.0586,-2.867,0.747,215759,4,0.687,0.834,NA,0.374,NA,NA,0,0,93
5899,0.0918,NA,0.525,151394,4,0.554,NA,NA,0.0558,NA,NA,0.0978,NA,58
5900,NA,-5.408,0.307,NA,4,0.141,0.791,193.356,0.0285,0.119,7,0.000804,1,24
5901,NA,-11.899,NA,NA,NA,NA,NA,129.467,NA,NA,2,0.000301,NA,33
5902,0.221,NA,NA,139733,NA,NA,0.63,110.051,0.249,0.0389,6,0,1,69
5903,NA,-8.012,0.357,130479,4,NA,0.892,NA,NA,0.357,1,NA,1,1
5904,0.318,-4.069,NA,245466,4,0.605,NA,135.995,0.0395,NA,5,0,0,33
5905,0.322,NA,0.585,NA,4,NA,0.645,77.529,0.000536,0.293,1,0,1,40
5906,0.0899,-3.718,0.664,NA,4,NA,0.748,170.107,0.0889,NA,NA,0,0,69
